"","Space","Rooms","Price","Height","CurrentFloor","TotalFloors","BuildingType","Condition","Baths","Region"
"2449",74,3,62000,2.8,4,9,"Stone","Newly repaired","1","Malatia-Sebastia"
"2450",50,2,74000,3,2,5,"Stone","Newly repaired","1","Center"
"2451",93,3,72000,2.8,5,5,"Stone","Newly repaired","1","Erebuni"
"2452",110,4,80000,3,5,5,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2453",94,4,85000,3,2,6,"Stone","Newly repaired","1","Arabkir"
"2454",80,2,87000,2.8,2,5,"Stone","Newly repaired","1","Center"
"2455",78,3,87000,3,4,4,"Stone","Newly repaired","1","Center"
"2456",172,4,4e+05,3,13,23,"Stone","Newly repaired","2","Center"
"2457",78,2,125000,3,5,9,"Stone","Newly repaired","1","Center"
"2458",107,3,125000,3,1,13,"Stone","Newly repaired","1","Avan"
"2459",65,2,110000,3,2,19,"Stone","Newly repaired","1","Arabkir"
"2460",70,2,135000,3,10,16,"Stone","Newly repaired","1","Davtashen"
"2461",117,3,135000,2.8,11,15,"Stone","Newly repaired","1","Davtashen"
"2462",141,3,2e+05,3,15,16,"Stone","Newly repaired","1","Nor Norq"
"2463",91,3,83000,3,9,13,"Stone","Newly repaired","2","Arabkir"
"2464",100,4,92000,2.8,5,5,"Stone","Newly repaired","1","Arabkir"
"2465",74,2,85000,2.8,6,7,"Stone","Newly repaired","1","Arabkir"
"2466",100,3,85000,2.8,9,9,"Stone","Newly repaired","1","Arabkir"
"2467",109,4,97000,3,12,16,"Stone","Newly repaired","1","Center"
"2468",44,2,82000,3,2,9,"Stone","Newly repaired","1","Center"
"2469",103,3,140000,3,4,5,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2470",210,5,405000,2.8,7,8,"Stone","Newly repaired","3","Center"
"2471",85,3,90000,2.8,1,4,"Stone","Newly repaired","1","Avan"
"2472",95,4,97000,2.8,1,9,"Stone","Newly repaired","2","Davtashen"
"2473",90,3,85000,3,4,7,"Stone","Newly repaired","1","Arabkir"
"2474",108,4,88000,2.8,1,5,"Stone","Newly repaired","1","Arabkir"
"2475",79,3,85000,2.8,2,5,"Stone","Newly repaired","1","Center"
"2476",92,3,135000,2.8,5,9,"Stone","Newly repaired","1","Arabkir"
"2477",94,4,1e+05,2.8,2,9,"Stone","Newly repaired","1","Arabkir"
"2478",87,3,120000,3.2,5,5,"Stone","Newly repaired","1","Center"
"2479",74,3,92000,2.8,5,5,"Stone","Newly repaired","1","Center"
"2480",98,3,92000,2.8,4,9,"Stone","Newly repaired","1","Davtashen"
"2481",94,3,205000,3,3,4,"Stone","Newly repaired","1","Center"
"2482",90,3,83000,2.8,8,9,"Stone","Newly repaired","1","Arabkir"
"2483",92,3,85000,2.8,10,16,"Stone","Newly repaired","1","Center"
"2484",80,3,87000,2.8,2,5,"Stone","Newly repaired","1","Center"
"2485",87,3,85000,2.8,1,3,"Stone","Newly repaired","1","Center"
"2486",76,3,80000,2.8,7,9,"Stone","Newly repaired","1","Center"
"2487",92,4,87000,2.8,4,9,"Stone","Newly repaired","1","Avan"
"2488",64,2,82000,3,8,12,"Stone","Newly repaired","1","Center"
"2489",75,3,140000,3.2,4,4,"Stone","Newly repaired","1","Center"
"2490",96,3,135000,3.2,2,14,"Stone","Newly repaired","2","Center"
"2491",89,3,111000,2.8,4,11,"Stone","Newly repaired","1","Center"
"2492",83,3,165000,3.2,4,5,"Stone","Newly repaired","1","Center"
"2493",100,3,132000,2.8,2,9,"Stone","Newly repaired","1","Center"
"2494",80,3,110000,3,5,5,"Stone","Newly repaired","2","Center"
"2495",75,3,95000,2.8,5,5,"Stone","Newly repaired","1","Center"
"2496",110,3,150000,3.2,3,13,"Stone","Newly repaired","1","Center"
"2497",100,3,187000,3.2,5,12,"Stone","Newly repaired","1","Center"
"2498",147,4,165000,2.8,1,6,"Stone","Newly repaired","1","Center"
"2499",88,3,170000,2.8,6,7,"Stone","Newly repaired","1","Center"
"2500",88,3,188000,2.8,2,5,"Stone","Newly repaired","1","Center"
"2501",110,3,140000,3.2,4,4,"Stone","Newly repaired","1","Center"
"2502",78,3,160000,3,12,18,"Stone","Newly repaired","1","Center"
"2503",85,3,153000,2.8,5,6,"Stone","Newly repaired","1","Center"
"2504",90,3,175000,3.2,2,9,"Stone","Newly repaired","1","Center"
"2505",165,4,240000,2.8,5,5,"Stone","Newly repaired","1","Center"
"2506",70,2,118000,2.8,8,11,"Stone","Newly repaired","1","Center"
"2507",97,3,133000,3,7,9,"Stone","Newly repaired","1","Center"
"2508",172,4,344000,3,6,12,"Stone","Newly repaired","3","Center"
"2509",130,3,180000,3.2,3,5,"Stone","Newly repaired","1","Center"
"2510",98,3,130000,2.8,4,4,"Stone","Newly repaired","1","Center"
"2511",223,5,650000,3,13,14,"Stone","Newly repaired","1","Center"
"2512",190,4,220000,3,3,5,"Stone","Newly repaired","3","Center"
"2513",103,3,205000,3,10,14,"Stone","Newly repaired","2","Center"
"2514",105,3,155000,3,7,14,"Stone","Newly repaired","1","Center"
"2515",110,3,190000,3,7,18,"Stone","Newly repaired","2","Center"
"2516",114,3,160000,3,3,8,"Stone","Newly repaired","2","Center"
"2517",121,4,210000,2.8,4,6,"Stone","Newly repaired","1","Center"
"2518",150,3,225000,2.8,3,5,"Stone","Newly repaired","1","Center"
"2519",95,3,130000,2.8,8,9,"Stone","Newly repaired","1","Center"
"2520",128,3,4e+05,3,8,8,"Stone","Newly repaired","2","Center"
"2521",101,3,130000,3.2,6,6,"Stone","Newly repaired","1","Center"
"2522",273,4,230000,3.2,4,4,"Stone","Newly repaired","2","Center"
"2523",92,3,135000,2.8,4,9,"Stone","Newly repaired","1","Center"
"2524",96,3,130000,3,2,14,"Stone","Newly repaired","2","Center"
"2525",100,3,115000,2.8,2,9,"Stone","Newly repaired","1","Center"
"2526",92,3,120000,2.8,6,8,"Stone","Newly repaired","1","Center"
"2527",103,3,130000,3,6,11,"Stone","Newly repaired","1","Center"
"2528",50,2,113000,3,4,10,"Stone","Newly repaired","1","Center"
"2529",69,2,90000,3.2,5,5,"Stone","Newly repaired","1","Center"
"2530",77,2,110000,2.8,3,9,"Stone","Newly repaired","1","Center"
"2531",120,3,140000,3.2,2,5,"Stone","Newly repaired","1","Center"
"2532",67,2,95000,2.8,2,10,"Stone","Newly repaired","1","Center"
"2533",108,3,92000,2.8,5,5,"Stone","Newly repaired","1","Center"
"2534",93,3,90000,3.2,2,5,"Stone","Newly repaired","1","Center"
"2535",82,3,190000,3,3,5,"Stone","Newly repaired","1","Center"
"2536",85,3,90000,3.2,5,5,"Stone","Newly repaired","1","Center"
"2537",94,3,145000,2.8,7,9,"Stone","Newly repaired","1","Center"
"2538",92,3,92000,2.8,9,11,"Stone","Newly repaired","1","Arabkir"
"2539",50,2,1e+05,2.8,4,9,"Stone","Newly repaired","1","Center"
"2540",80,3,150000,3.2,5,5,"Stone","Newly repaired","1","Center"
"2541",231,5,189000,3.2,4,4,"Stone","Newly repaired","1","Center"
"2542",63,2,150000,2.8,2,5,"Stone","Newly repaired","1","Center"
"2543",160,4,160000,3.2,8,10,"Stone","Newly repaired","3","Center"
"2544",124,3,195000,3.2,3,4,"Stone","Newly repaired","1","Center"
"2545",123,4,180000,2.8,7,16,"Stone","Newly repaired","1","Center"
"2546",74,3,85000,3,5,5,"Stone","Newly repaired","1","Center"
"2547",96,3,88000,2.8,5,9,"Stone","Newly repaired","1","Davtashen"
"2548",70,3,85000,3,3,9,"Stone","Newly repaired","1","Center"
"2549",78,2,82000,3.2,4,4,"Stone","Newly repaired","1","Arabkir"
"2550",85,2,83000,3.2,4,6,"Stone","Newly repaired","1","Arabkir"
"2551",106,4,82000,2.8,5,5,"Stone","Newly repaired","1","Arabkir"
"2552",78,3,80000,2.8,2,5,"Stone","Newly repaired","1","Arabkir"
"2553",100,3,85000,2.8,2,9,"Stone","Newly repaired","1","Center"
"2554",86,3,80000,3,4,5,"Stone","Newly repaired","1","Arabkir"
"2555",83,4,82000,2.6,3,5,"Stone","Newly repaired","1","Arabkir"
"2556",70,3,84000,2.8,3,9,"Stone","Newly repaired","1","Center"
"2557",100,4,85000,3,5,5,"Stone","Newly repaired","1","Center"
"2558",96,4,85000,3,4,16,"Stone","Newly repaired","1","Center"
"2559",80,2,80000,2.8,9,10,"Stone","Newly repaired","1","Center"
"2560",72,2,85000,3.2,4,4,"Stone","Newly repaired","1","Center"
"2561",90,4,80000,2.8,9,10,"Stone","Newly repaired","1","Center"
"2562",91,3,86000,2.8,1,16,"Stone","Newly repaired","1","Arabkir"
"2563",90,3,85000,2.8,3,9,"Stone","Newly repaired","1","Arabkir"
"2564",108,4,81000,2.8,12,14,"Stone","Newly repaired","1","Center"
"2565",80,3,85000,2.8,5,5,"Stone","Newly repaired","1","Center"
"2566",71,2,80000,2.8,7,7,"Stone","Newly repaired","1","Arabkir"
"2567",84,2,82000,2.8,6,9,"Stone","Newly repaired","1","Center"
"2568",78,2,1e+05,2.8,2,9,"Stone","Newly repaired","1","Center"
"2569",67,2,1e+05,3.2,2,5,"Stone","Newly repaired","1","Center"
"2570",160,4,197000,3.2,4,4,"Stone","Newly repaired","2","Center"
"2571",135,4,165000,3,3,13,"Stone","Newly repaired","1","Arabkir"
"2572",100,2,102000,3,2,14,"Stone","Newly repaired","2","Arabkir"
"2573",90,3,1e+05,2.8,9,11,"Stone","Newly repaired","1","Arabkir"
"2574",133,4,125000,2.8,3,6,"Stone","Newly repaired","1","Arabkir"
"2575",80,3,82500,2.8,5,14,"Stone","Newly repaired","1","Davtashen"
"2576",84,3,85000,2.8,8,9,"Stone","Newly repaired","1","Center"
"2577",100,3,80000,2.8,15,16,"Stone","Newly repaired","1","Center"
"2578",80,3,138000,3.2,4,4,"Stone","Newly repaired","1","Center"
"2579",90,3,95000,2.8,5,5,"Stone","Newly repaired","1","Center"
"2580",100,4,80000,2.8,2,4,"Stone","Newly repaired","1","Center"
"2581",73,4,85000,2.8,4,4,"Stone","Newly repaired","1","Center"
"2582",88,3,130000,3,7,11,"Stone","Newly repaired","1","Arabkir"
"2583",130,3,110000,3,5,6,"Stone","Newly repaired","1","Arabkir"
"2584",84,2,1e+05,2.8,1,4,"Stone","Newly repaired","1","Arabkir"
"2585",86,2,1e+05,2.8,2,16,"Stone","Newly repaired","1","Arabkir"
"2586",105,4,130000,2.8,10,18,"Stone","Newly repaired","2","Arabkir"
"2587",80,2,115000,3,3,10,"Stone","Newly repaired","1","Arabkir"
"2588",105,3,137000,3,5,9,"Stone","Newly repaired","1","Arabkir"
"2589",106,3,143000,2.8,3,10,"Stone","Newly repaired","1","Arabkir"
"2590",100,3,81500,2.8,4,14,"Stone","Newly repaired","1","Arabkir"
"2591",95,4,85000,2.8,2,5,"Stone","Newly repaired","1","Arabkir"
"2592",105,4,87000,2.8,13,14,"Stone","Newly repaired","2","Arabkir"
"2593",74,3,87000,3,2,9,"Stone","Newly repaired","1","Center"
"2594",67,3,85000,3.2,5,5,"Stone","Newly repaired","1","Center"
"2595",50,1,80000,3.2,2,5,"Stone","Newly repaired","1","Center"
"2596",100,3,82000,3,8,11,"Stone","Newly repaired","1","Davtashen"
"2597",75,2,88000,2.8,4,10,"Stone","Newly repaired","1","Center"
"2598",96,4,87000,2.8,4,16,"Stone","Newly repaired","1","Center"
"2599",76,3,88000,2.8,2,9,"Stone","Newly repaired","1","Center"
"2600",45,2,87000,2.8,8,11,"Stone","Newly repaired","1","Center"
"2601",112,3,115000,3.2,2,14,"Stone","Newly repaired","1","Center"
"2602",145,4,170000,3.2,5,5,"Stone","Newly repaired","2","Center"
"2603",130,4,180000,2.8,4,5,"Stone","Newly repaired","1","Center"
"2604",71,2,85000,3,2,6,"Stone","Newly repaired","1","Center"
"2605",63,2,80000,2.8,1,3,"Stone","Newly repaired","1","Shengavit"
"2606",95,3,80000,2.8,4,9,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2607",100,3,87000,3,16,16,"Stone","Newly repaired","1","Arabkir"
"2608",100,3,80000,2.8,4,5,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2609",107,4,86000,2.8,5,5,"Stone","Newly repaired","1","Arabkir"
"2610",73,3,88000,3.2,5,5,"Stone","Newly repaired","1","Arabkir"
"2611",70,2,84000,2.8,2,17,"Stone","Newly repaired","1","Center"
"2612",75,2,87000,3,2,12,"Stone","Newly repaired","1","Davtashen"
"2613",94,4,82000,2.8,1,5,"Stone","Newly repaired","2","Arabkir"
"2614",130,4,83000,2.6,3,4,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2615",90,3,82000,2.8,1,9,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2616",70,3,85000,2.8,3,9,"Stone","Newly repaired","1","Center"
"2617",87,3,102000,2.8,9,11,"Stone","Newly repaired","1","Center"
"2618",100,3,1e+05,2.8,2,2,"Stone","Newly repaired","1","Davtashen"
"2619",72,2,133000,2.8,6,7,"Stone","Newly repaired","1","Center"
"2620",81,2,130000,2.8,8,10,"Stone","Newly repaired","1","Center"
"2621",150,5,165000,3,17,17,"Stone","Newly repaired","2","Qanaqer-Zeytun"
"2622",91,3,110000,3,2,4,"Stone","Newly repaired","2","Norq Marash"
"2623",90,3,90000,3.2,1,5,"Stone","Newly repaired","1","Arabkir"
"2624",109,4,95000,2.8,7,8,"Stone","Newly repaired","1","Arabkir"
"2625",98,4,90000,3,3,3,"Stone","Newly repaired","1","Arabkir"
"2626",102,4,95000,2.8,6,7,"Stone","Newly repaired","1","Arabkir"
"2627",96,4,80000,2.8,9,16,"Stone","Newly repaired","1","Nor Norq"
"2628",75,2,85000,3.2,3,10,"Stone","Newly repaired","1","Center"
"2629",115,4,87000,2.8,4,5,"Stone","Newly repaired","1","Arabkir"
"2630",86,3,82000,3.2,9,14,"Stone","Newly repaired","1","Center"
"2631",65,3,87000,2.8,4,17,"Stone","Newly repaired","1","Arabkir"
"2632",63,3,85000,2.8,7,17,"Stone","Newly repaired","1","Arabkir"
"2633",98,3,85000,2.8,6,9,"Stone","Newly repaired","1","Davtashen"
"2634",97,3,90000,2.8,2,9,"Stone","Newly repaired","1","Davtashen"
"2635",110,3,80000,3.2,5,5,"Stone","Newly repaired","1","Shengavit"
"2636",94,3,82000,2.8,7,9,"Stone","Newly repaired","2","Arabkir"
"2637",112,4,80000,2.8,3,9,"Stone","Newly repaired","2","Davtashen"
"2638",54,2,87000,3.2,3,3,"Stone","Newly repaired","1","Center"
"2639",54,1,83700,3,6,6,"Stone","Newly repaired","1","Center"
"2640",55,1,80000,3.2,2,4,"Stone","Newly repaired","1","Center"
"2641",93,3,85000,3,7,10,"Stone","Newly repaired","1","Avan"
"2642",83,3,84000,3,4,4,"Stone","Newly repaired","1","Arabkir"
"2643",64,2,80000,2.8,8,12,"Stone","Newly repaired","1","Center"
"2644",84,4,83000,2.8,1,9,"Stone","Newly repaired","1","Center"
"2645",96,3,80000,2.8,6,9,"Stone","Newly repaired","1","Davtashen"
"2646",80,3,85000,2.8,2,6,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2647",105,4,80000,2.8,9,14,"Stone","Newly repaired","1","Davtashen"
"2648",88,3,85000,3,3,5,"Stone","Newly repaired","2","Qanaqer-Zeytun"
"2649",92,3,87000,2.8,1,11,"Stone","Newly repaired","1","Center"
"2650",100,4,85000,2.8,5,5,"Stone","Newly repaired","1","Arabkir"
"2651",81,3,87000,3.2,5,5,"Stone","Newly repaired","1","Arabkir"
"2652",96,3,87000,2.8,3,9,"Stone","Newly repaired","1","Arabkir"
"2653",79,2,80000,2.8,1,4,"Stone","Newly repaired","1","Arabkir"
"2654",90,3,82000,2.8,7,10,"Stone","Newly repaired","1","Arabkir"
"2655",159,4,85000,3,1,5,"Stone","Newly repaired","1","Arabkir"
"2656",90,4,80000,3.2,2,3,"Stone","Newly repaired","1","Arabkir"
"2657",81,3,81000,2.8,2,5,"Stone","Newly repaired","1","Arabkir"
"2658",88,3,82000,2.8,6,7,"Stone","Newly repaired","1","Arabkir"
"2659",81,3,83000,2.8,1,5,"Stone","Newly repaired","2","Arabkir"
"2660",98,3,85000,2.8,9,9,"Stone","Newly repaired","1","Arabkir"
"2661",106,3,90000,2.8,6,9,"Stone","Newly repaired","1","Arabkir"
"2662",76,3,85000,2.8,3,4,"Stone","Newly repaired","1","Arabkir"
"2663",72,3,120000,3.2,6,6,"Stone","Newly repaired","1","Arabkir"
"2664",70,2,85000,2.8,3,5,"Stone","Newly repaired","1","Arabkir"
"2665",100,4,99000,2.8,7,9,"Stone","Newly repaired","1","Arabkir"
"2666",67,2,82000,3,3,10,"Stone","Newly repaired","1","Arabkir"
"2667",100,3,151000,3,4,8,"Stone","Newly repaired","1","Arabkir"
"2668",93,3,80000,2.8,4,5,"Stone","Newly repaired","1","Arabkir"
"2669",82,3,82000,3.2,4,4,"Stone","Newly repaired","1","Arabkir"
"2670",100,2,85000,2.8,5,5,"Stone","Newly repaired","1","Arabkir"
"2671",76,2,85000,2.8,3,4,"Stone","Newly repaired","1","Arabkir"
"2672",100,4,80000,2.8,5,5,"Stone","Newly repaired","1","Arabkir"
"2673",103,4,115000,2.8,3,5,"Stone","Newly repaired","1","Arabkir"
"2674",93,3,85000,3,8,9,"Stone","Newly repaired","1","Avan"
"2675",110,3,85000,3,2,4,"Stone","Newly repaired","1","Arabkir"
"2676",80,3,85000,3.2,5,5,"Stone","Newly repaired","1","Arabkir"
"2677",87,3,85000,3,1,5,"Stone","Newly repaired","1","Arabkir"
"2678",67,2,87000,3.2,5,5,"Stone","Newly repaired","1","Center"
"2679",95,3,81000,2.8,7,10,"Stone","Newly repaired","1","Avan"
"2680",126,4,80000,2.8,4,4,"Stone","Newly repaired","1","Center"
"2681",85,3,85000,2.8,3,14,"Stone","Newly repaired","1","Arabkir"
"2682",89,3,89000,2.8,11,13,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2683",90,3,85000,3.2,4,6,"Stone","Newly repaired","1","Arabkir"
"2684",70,2,80000,2.8,3,4,"Stone","Newly repaired","1","Arabkir"
"2685",73,3,85000,2.8,3,7,"Stone","Newly repaired","1","Malatia-Sebastia"
"2686",105,4,95000,2.8,11,16,"Stone","Newly repaired","1","Davtashen"
"2687",54,2,87000,3,2,9,"Stone","Newly repaired","1","Arabkir"
"2688",104,3,83000,3.2,8,15,"Stone","Newly repaired","1","Avan"
"2689",85,3,88000,3,7,10,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2690",100,1,85000,2.8,2,12,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2691",108,4,80000,2.8,12,14,"Stone","Newly repaired","1","Center"
"2692",106,3,80000,2.8,2,16,"Stone","Newly repaired","1","Avan"
"2693",58,2,80000,2.8,3,5,"Stone","Newly repaired","1","Arabkir"
"2694",100,3,165000,3,7,11,"Stone","Newly repaired","1","Center"
"2695",93,3,129000,2.8,4,9,"Stone","Newly repaired","1","Center"
"2696",70,2,47000,2.8,3,9,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2697",57,3,70000,2.8,4,5,"Stone","Newly repaired","1","Arabkir"
"2698",97,3,67000,2.8,6,9,"Stone","Newly repaired","1","Davtashen"
"2699",96,4,86000,3,11,12,"Stone","Newly repaired","1","Arabkir"
"2700",46,2,57000,3,7,8,"Stone","Newly repaired","1","Arabkir"
"2701",48,2,74000,2.8,2,5,"Stone","Newly repaired","1","Center"
"2702",70,1,81000,2.8,4,10,"Stone","Newly repaired","1","Center"
"2703",73,2,87000,2.8,1,5,"Stone","Newly repaired","1","Arabkir"
"2704",78,3,83000,2.8,5,5,"Stone","Newly repaired","1","Arabkir"
"2705",76,3,69000,2.8,2,9,"Stone","Newly repaired","1","Davtashen"
"2706",50,2,72000,3.2,5,5,"Stone","Newly repaired","1","Center"
"2707",92,4,79000,2.8,2,9,"Stone","Newly repaired","1","Davtashen"
"2708",40,2,63000,2.8,6,9,"Stone","Newly repaired","1","Center"
"2709",60,2,72000,2.8,7,9,"Stone","Newly repaired","1","Center"
"2710",80,3,165000,3.2,7,12,"Stone","Newly repaired","1","Center"
"2711",210,4,480000,3.2,6,8,"Stone","Newly repaired","2","Center"
"2712",58,2,41000,2.8,6,9,"Stone","Newly repaired","1","Nor Norq"
"2713",78,3,55000,2.8,4,5,"Stone","Newly repaired","1","Nor Norq"
"2714",80,3,37000,2.8,9,9,"Stone","Newly repaired","1","Nor Norq"
"2715",85,3,46000,2.8,9,12,"Stone","Newly repaired","1","Nor Norq"
"2716",32,1,33500,2.8,2,7,"Stone","Newly repaired","1","Achapnyak"
"2717",53,2,57000,2.8,1,9,"Stone","Newly repaired","1","Arabkir"
"2718",63,2,64500,3.2,4,4,"Stone","Newly repaired","1","Arabkir"
"2719",40,1,59500,2.8,10,11,"Stone","Newly repaired","1","Center"
"2720",73,3,61500,2.8,2,5,"Stone","Newly repaired","1","Nor Norq"
"2721",103,4,61000,2.8,5,9,"Stone","Newly repaired","1","Malatia-Sebastia"
"2722",118,4,66000,2.8,13,14,"Stone","Newly repaired","1","Achapnyak"
"2723",43,1,41500,2.8,4,5,"Stone","Newly repaired","1","Shengavit"
"2724",73,2,48000,2.8,15,15,"Stone","Newly repaired","1","Davtashen"
"2725",72,2,61000,2.8,4,5,"Stone","Newly repaired","1","Qanaqer-Zeytun"
"2726",51,2,31500,2.6,5,5,"Stone","Newly repaired","1","Nor Norq"
"2727",75,3,56500,2.8,3,9,"Stone","Newly repaired","1","Avan"
"2728",78,3,65000,2.8,3,4,"Stone","Newly repaired","1","Arabkir"
"2729",67,2,65000,2.8,5,9,"Stone","Newly repaired","1","Center"
"2730",70,2,79000,2.8,3,9,"Stone","Newly repaired","1","Center"
"2731",69,2,75000,2.8,11,12,"Stone","Newly repaired","1","Arabkir"
"2732",62,2,63000,2.8,2,9,"Stone","Newly repaired","1","Center"
"2733",74,3,75000,2.8,2,9,"Stone","Newly repaired","1","Davtashen"
"2734",78,3,56000,2.8,8,9,"Stone","Newly repaired","1","Nor Norq"
"2735",72,3,68000,2.8,1,9,"Stone","Newly repaired","1","Davtashen"
"2736",78,3,68500,2.8,5,9,"Stone","Newly repaired","1","Davtashen"
"2737",45,1,33000,2.8,5,5,"Stone","Newly repaired","1","Nor Norq"
"2738",72,3,59000,2.8,3,11,"Stone","Newly repaired","1","Malatia-Sebastia"
"2739",72,3,70000,2.8,4,5,"Stone","Newly repaired","1","Arabkir"
"2740",62,2,75000,3,2,16,"Stone","Newly repaired","1","Arabkir"
"2741",79,3,57500,2.8,12,14,"Stone","Newly repaired","1","Malatia-Sebastia"
"2742",81,3,66000,2.8,2,14,"Stone","Newly repaired","1","Davtashen"
"2743",96,4,62500,2.8,8,12,"Stone","Newly repaired","1","Center"
"2744",103,3,140000,3,4,6,"Stone","Newly repaired","1","Center"
"2745",67,2,138000,3,7,15,"Stone","Newly repaired","1","Center"
"2746",78,3,52000,2.8,1,5,"Stone","Newly repaired","1","Erebuni"
"2747",78,3,72000,2.8,5,9,"Stone","Newly repaired","1","Center"
"2748",40,1,64000,2.8,6,9,"Stone","Newly repaired","1","Center"
"2749",82,2,85000,3.2,2,5,"Stone","Newly repaired","1","Arabkir"
"2750",90,3,83000,3,8,9,"Stone","Newly repaired","1","Arabkir"
"2751",44,2,40000,2.8,3,9,"Stone","Newly repaired","1","Nor Norq"
"2752",73,3,60000,2.8,5,5,"Stone","Newly repaired","1","Erebuni"
"2753",100,4,88000,2.8,3,4,"Stone","Newly repaired","2","Arabkir"
"2754",73,2,85000,3.2,4,4,"Stone","Newly repaired","1","Center"
"2755",71,2,85000,3,2,5,"Stone","Newly repaired","1","Center"
"2756",80,2,85000,2.8,4,4,"Stone","Newly repaired","1","Center"
"2757",43,2,81000,2.8,3,11,"Stone","Newly repaired","1","Center"
"2758",54,2,81000,2.8,6,10,"Stone","Newly repaired","1","Center"
"2759",78,3,84000,2.8,2,5,"Stone","Newly repaired","1","Arabkir"
"2760",100,3,85000,2.8,2,9,"Stone","Newly repaired","1","Arabkir"
"2761",100,3,80000,3,15,16,"Stone","Newly repaired","1","Center"
"2762",130,3,89000,2.8,1,5,"Stone","Newly repaired","1","Center"
